latitude,longitude,address,poi_name,poi_type,region,qualifying_rules,confidence,nearest_pharmacy_km,nearest_pharmacy_name,catchment_pop,effective_pop,pharmacy_count_5km,pharmacy_count_10km,market_share,est_annual_scripts,gp_fte,is_remote,growth_indicator,growth_details,est_annual_revenue,est_annual_costs,est_annual_profit,total_investment,roi,payback_years,npv_10yr,worst_revenue,worst_profit,worst_roi,worst_npv,best_revenue,best_profit,best_roi,best_npv
-20.98555525,137.84893160000001,"Alpurrurulam Store, Apetyarr Street, Alpurrurulam, Barkly Region, Northern Territory, Australia",Alpurrurulam Store,supermarket,NT,"Item 131, Item 134A",90%,172.98,Mount Isa 7 Day Pharmacy West Street,350,350,0,0,0.8,3640,0.0,True,,,92400.0,378680.0,-286280.0,657500,-0.4354,999.0,-2554194.04,64680.0,-348487.4,-0.53,-2966337.41,120120.0,-238155.6,-0.3622,-2235354.92
-23.4466338,131.8833632,,Haasts Bluff Health Centre,gp,NT,"Item 131, Item 134A",90%,204.52,United Chemists Northside Pharmacy NT,296,296,0,0,0.8,3078,0.0,True,,,78144.0,368700.8,-290556.8,657500,-0.4419,999.0,-2582529.17,54700.8,-350433.34,-0.533,-2979229.9,101587.2,-245012.74,-0.3726,-2280785.58
-21.003645,134.4074941,,Ali Curung Health Centre,gp,NT,"Item 131, Item 134A",90%,152.92,United Chemists Tennant Creek,394,394,0,0,0.8,4097,0.0,True,,,104016.0,386811.2,-282795.2,657500,-0.4301,999.0,-2531106.15,72811.2,-346901.82,-0.5276,-2955832.42,135220.8,-232568.3,-0.3537,-2198337.35
-16.4274295,129.6198914,,Amanbidji Health Centre,gp,NT,"Item 131, Item 134A",90%,118.71,Kununurra Pharmacy,500,500,0,0,0.8,5200,0.0,True,,,132000.0,406400.0,-274400.0,657500,-0.4173,999.0,-2475485.34,92400.0,-343082.0,-0.5218,-2930524.96,171600.0,-219108.0,-0.3332,-2109158.65
-21.2474267,132.609431,,Willowra Health Centre,gp,NT,"Item 131, Item 134A",90%,242.83,United Chemists Tennant Creek,222,222,0,0,0.8,2308,0.0,True,,,58608.0,355025.6,-296417.6,657500,-0.4508,999.0,-2621358.79,41025.6,-353100.01,-0.537,-2996897.37,76190.4,-254409.55,-0.3869,-2343042.41
-14.5547275,133.11380675,"Ngalagan Street, Wugularr, Beswick, Roper Gulf Region, Northern Territory, Australia",Beswick Store,supermarket,NT,"Item 131, Item 134A",90%,91.90,Pharmasave Katherine Pharmacy,542,542,0,0,0.8,5636,0.0,True,,,143088.0,414161.6,-271073.6,657500,-0.4123,999.0,-2453446.91,100161.6,-341568.49,-0.5195,-2920497.47,186014.4,-213774.67,-0.3251,-2073823.69
-23.2663491,131.2735667,"Mount Liebig Store, Nampitjinpa Street, Mount Liebig, Macdonnell Region, Northern Territory, Australia",Mount Liebig Store,supermarket,NT,"Item 131, Item 134A",90%,269.22,United Chemists Northside Pharmacy NT,169,169,0,0,0.8,1757,0.0,True,,,44616.0,345231.2,-300615.2,657500,-0.4572,999.0,-2649169.2,31231.2,-355009.92,-0.5399,-3009551.11,58000.8,-261139.7,-0.3972,-2387631.76
-11.4211412,130.6733702,,Milikapiti Health Centre,gp,NT,"Item 131, Item 134A",90%,106.37,Territory Pharmacy Northpharm,414,414,0,0,0.8,4305,0.0,True,,,109296.0,390507.2,-281211.2,657500,-0.4277,999.0,-2520611.66,76507.2,-346181.1,-0.5265,-2951057.43,142084.8,-230028.62,-0.3499,-2181511.18
-14.9271251,133.069862,,Mataranka Supermarket,supermarket,NT,"Item 131, Item 134A",90%,100.56,Pharmasave Katherine Pharmacy,427,427,0,0,0.8,4440,0.0,True,,,112728.0,392909.6,-280181.6,657500,-0.4261,999.0,-2513790.24,78909.6,-345712.63,-0.5258,-2947953.68,146546.4,-228377.83,-0.3473,-2170574.17
-14.9249436,133.0685153,"Foodworks, Stuart Highway, Mulggan, Mataranka, Roper Gulf Region, Northern Territory, Australia",Foodworks,supermarket,NT,"Item 130, Item 131, Item 133, Item 134A",90%,100.31,Pharmasave Katherine Pharmacy,427,427,0,0,0.8,4440,0.0,True,,,112728.0,392909.6,-280181.6,657500,-0.4261,999.0,-2513790.24,78909.6,-345712.63,-0.5258,-2947953.68,146546.4,-228377.83,-0.3473,-2170574.17
-14.9233521,133.0658854,"Mataranka Health Centre, 13, Elsey Street, Mataranka, Roper Gulf Region, Northern Territory, 0852, Australia",Mataranka Health Centre,gp,NT,"Item 130, Item 131, Item 134A",90%,99.98,Pharmasave Katherine Pharmacy,427,427,0,0,0.8,4440,0.0,True,,,112728.0,392909.6,-280181.6,657500,-0.4261,999.0,-2513790.24,78909.6,-345712.63,-0.5258,-2947953.68,146546.4,-228377.83,-0.3473,-2170574.17
-13.7499469,130.6920893,,Nauiyu Health Centre,gp,NT,"Item 131, Item 134A",90%,121.57,Berry Springs Pharmacy,350,350,0,0,0.8,3640,0.0,True,,,92400.0,378680.0,-286280.0,657500,-0.4354,999.0,-2554194.04,64680.0,-348487.4,-0.53,-2966337.41,120120.0,-238155.6,-0.3622,-2235354.92
-22.9839802,134.935533,,Atitjere Store,supermarket,NT,"Item 131, Item 134A",90%,133.47,Priceline Pharmacy Alice Springs,304,304,0,0,0.8,3161,0.0,True,,,80256.0,370179.2,-289923.2,657500,-0.4409,999.0,-2578331.37,56179.2,-350145.06,-0.5325,-2977319.9,104332.8,-243996.86,-0.3711,-2274055.11
-22.9859807,134.9325143,,Atitjere Health Centre,gp,NT,"Item 131, Item 134A",90%,133.09,Priceline Pharmacy Alice Springs,304,304,0,0,0.8,3161,0.0,True,,,80256.0,370179.2,-289923.2,657500,-0.4409,999.0,-2578331.37,56179.2,-350145.06,-0.5325,-2977319.9,104332.8,-243996.86,-0.3711,-2274055.11
-25.5808646,134.5762556,,Finke Health Centre,gp,NT,"Item 131, Item 134A",90%,209.12,Territory Pharmacy Alice Springs,191,191,0,0,0.8,1986,0.0,True,,,50424.0,349296.8,-298872.8,657500,-0.4546,999.0,-2637625.26,35296.8,-354217.12,-0.5387,-3004298.61,65551.2,-258346.06,-0.3929,-2369122.97
-11.4060526,130.418099,,Pirlangimpi Health Centre,gp,NT,"Item 131, Item 134A",90%,117.06,Territory Pharmacy Northpharm,317,317,0,0,0.8,3296,0.0,True,,,83688.0,372581.6,-288893.6,657500,-0.4394,999.0,-2571509.95,58581.6,-349676.59,-0.5318,-2974216.15,108794.4,-242346.07,-0.3686,-2263118.1
-24.1308387,134.3755784,,Ltyentye Purte Health Centre,gp,NT,Item 131,70%,60.12,Territory Pharmacy Alice Springs,603,603,0,0,0.8,6271,0.0,True,,,159192.0,425434.4,-266242.4,657500,-0.4049,999.0,-2421438.71,111434.4,-339370.29,-0.5162,-2905933.74,206949.6,-206028.65,-0.3134,-2022503.87
-14.1561649,130.0805704,,Peppimenarti Health Centre,gp,NT,"Item 131, Item 134A",90%,190.58,Berry Springs Pharmacy,185,185,0,0,0.8,1924,0.0,True,,,48840.0,348188.0,-299348.0,657500,-0.4553,999.0,-2640773.6,34188.0,-354433.34,-0.5391,-3005731.11,63492.0,-259107.96,-0.3941,-2374170.82
-22.2568853,132.2077877,,Yuelamu Health Centre,gp,NT,"Item 131, Item 134A",90%,233.01,United Chemists Northside Pharmacy NT,149,149,0,0,0.8,1549,0.0,True,,,39336.0,341535.2,-302199.2,657500,-0.4596,999.0,-2659663.69,27535.2,-355730.64,-0.541,-3014326.1,51136.8,-263679.38,-0.401,-2404457.93
-13.8225756,131.83039,,Pine Creek Health Centre,gp,NT,Item 131,70%,85.34,Territory Pharmacy Terrace,392,392,0,0,0.8,4076,0.0,True,,,103488.0,386441.6,-282953.6,657500,-0.4303,999.0,-2532155.6,72441.6,-346973.89,-0.5277,-2956309.92,134534.4,-232822.27,-0.3541,-2200019.96
-22.5329577,132.7566029,,Laramba Health Centre,gp,NT,"Item 131, Item 134A",90%,171.63,United Chemists Northside Pharmacy NT,189,189,0,0,0.8,1965,0.0,True,,,49896.0,348927.2,-299031.2,657500,-0.4548,999.0,-2638674.7,34927.2,-354289.2,-0.5388,-3004776.11,64864.8,-258600.02,-0.3933,-2370805.59
-20.6456982,135.5847164,,Canteen Creek Health Centre,gp,NT,"Item 131, Item 134A",90%,183.25,United Chemists Tennant Creek,147,147,0,0,0.8,1528,0.0,True,,,38808.0,341165.6,-302357.6,657500,-0.4599,999.0,-2660713.14,27165.6,-355802.71,-0.5411,-3014803.6,50450.4,-263933.35,-0.4014,-2406140.55
-11.1499374,132.5768202,,Minjilang Health Centre,gp,NT,"Item 131, Item 134A",90%,225.54,TerryWhite Chemmart Humpty Doo,100,100,0,0,0.8,1040,0.0,True,,,26400.0,332480.0,-306080.0,657500,-0.4655,999.0,-2685375.2,18480.0,-357496.4,-0.5437,-3026024.84,34320.0,-269901.6,-0.4105,-2445682.04
-21.8997683,134.8404933,,Urapuntja Health Service,gp,NT,"Item 131, Item 134A",90%,221.93,United Chemists Northside Pharmacy NT,100,100,0,0,0.8,1040,0.0,True,,,26400.0,332480.0,-306080.0,657500,-0.4655,999.0,-2685375.2,18480.0,-357496.4,-0.5437,-3026024.84,34320.0,-269901.6,-0.4105,-2445682.04
-14.5249342,132.8657338,,Barunga Health Centre,gp,NT,Item 131,70%,64.94,Pharmasave Katherine Pharmacy,337,337,0,0,0.8,3504,0.0,True,,,88968.0,376277.6,-287309.6,657500,-0.437,999.0,-2561015.46,62277.6,-348955.87,-0.5307,-2969441.16,115658.4,-239806.39,-0.3647,-2246291.93
-21.5070877,133.9971034,,Tara Health Clinic,gp,NT,"Item 131, Item 134A",90%,208.21,United Chemists Tennant Creek,100,100,0,0,0.8,1040,0.0,True,,,26400.0,332480.0,-306080.0,657500,-0.4655,999.0,-2685375.2,18480.0,-357496.4,-0.5437,-3026024.84,34320.0,-269901.6,-0.4105,-2445682.04
-13.2363545,131.1040015,,Adelaide River Health Centre,gp,NT,Item 131,70%,60.15,Berry Springs Pharmacy,343,343,0,0,0.8,3567,0.0,True,,,90552.0,377386.4,-286834.4,657500,-0.4363,999.0,-2557867.11,63386.4,-348739.65,-0.5304,-2968008.66,117717.6,-239044.49,-0.3636,-2241244.08
-20.46260145,135.25065039999998,"Shire Office, Kurundi Road, Hatches Creek, Wutunugurra, Barkly Region, Northern Territory, Australia",Weterngerr Store,supermarket,NT,"Item 131, Item 134A",90%,143.31,United Chemists Tennant Creek,143,143,0,0,0.8,1487,0.0,True,,,37752.0,340426.4,-302674.4,657500,-0.4603,999.0,-2662812.04,26426.4,-355946.85,-0.5414,-3015758.6,49077.6,-264441.29,-0.4022,-2409505.78
-25.1287156,132.5695316,,Imanpa Health Centre,gp,NT,"Item 131, Item 134A",90%,200.23,Territory Pharmacy Alice Springs,100,100,0,0,0.8,1040,0.0,True,,,26400.0,332480.0,-306080.0,657500,-0.4655,999.0,-2685375.2,18480.0,-357496.4,-0.5437,-3026024.84,34320.0,-269901.6,-0.4105,-2445682.04
-25.1289487,132.5715177,"Imanpa General Store, Bulla Cresent, Imanpa, Macdonnell Region, Northern Territory, Australia",Imanpa General Store,supermarket,NT,"Item 131, Item 134A",90%,200.11,Territory Pharmacy Alice Springs,100,100,0,0,0.8,1040,0.0,True,,,26400.0,332480.0,-306080.0,657500,-0.4655,999.0,-2685375.2,18480.0,-357496.4,-0.5437,-3026024.84,34320.0,-269901.6,-0.4105,-2445682.04
-24.6735817,134.07604085,"Chambers Pillar Road, Titjikala, Macdonnell Region, Northern Territory, Australia",Titjikala Store,supermarket,NT,"Item 131, Item 134A",90%,98.56,Territory Pharmacy Alice Springs,196,196,0,0,0.8,2038,0.0,True,,,51744.0,350220.8,-298476.8,657500,-0.454,999.0,-2635001.63,36220.8,-354036.94,-0.5385,-3003104.87,67267.2,-257711.14,-0.392,-2364916.43
-22.7892884,136.1684534,,Orrtipa-Thurra Health Centre,gp,NT,"Item 131, Item 134A",90%,254.29,Priceline Pharmacy Alice Springs,70,70,0,0,0.8,728,0.0,True,,,18480.0,326936.0,-308456.0,657500,-0.4691,999.0,-2701116.94,12936.0,-358577.48,-0.5454,-3033187.33,24024.0,-273711.12,-0.4163,-2470921.3
-24.074208,132.2715534,,Areyonga Health Centre,gp,NT,"Item 131, Item 134A",90%,168.48,United Chemists Northside Pharmacy NT,100,100,0,0,0.8,1040,0.0,True,,,26400.0,332480.0,-306080.0,657500,-0.4655,999.0,-2685375.2,18480.0,-357496.4,-0.5437,-3026024.84,34320.0,-269901.6,-0.4105,-2445682.04
-12.218685,136.7055091,,Gunyangara Health Centre,gp,NT,Item 131,85%,13.99,Gove Pharmacy,3508,3508,0,1,0.8,36483,0.0,True,,,926112.0,962278.4,-36166.4,657500,-0.055,999.0,-897113.65,648278.4,-234685.71,-0.3569,-2212365.83,1203945.6,162859.87,0.2477,421497.3
-13.0464834,131.0278492,,Batchelor General Store,supermarket,NT,Item 131,70%,38.28,Berry Springs Pharmacy,371,371,0,0,0.8,3858,0.0,True,,,97944.0,382560.8,-284616.8,657500,-0.4329,999.0,-2543174.82,68560.8,-347730.64,-0.5289,-2961323.67,127327.2,-235488.94,-0.3582,-2217687.44
-13.0457777,131.0303467,,Batchelor Health Centre,gp,NT,Item 131,70%,38.21,Berry Springs Pharmacy,371,371,0,0,0.8,3858,0.0,True,,,97944.0,382560.8,-284616.8,657500,-0.4329,999.0,-2543174.82,68560.8,-347730.64,-0.5289,-2961323.67,127327.2,-235488.94,-0.3582,-2217687.44
-13.2186591,136.3920097,,Health Clinic,gp,NT,"Item 131, Item 134A",90%,122.76,Gove Pharmacy,100,100,0,0,0.8,1040,0.0,True,,,26400.0,332480.0,-306080.0,657500,-0.4655,999.0,-2685375.2,18480.0,-357496.4,-0.5437,-3026024.84,34320.0,-269901.6,-0.4105,-2445682.04
-22.8025328,134.4542296,,Engawala Health Centre,gp,NT,"Item 131, Item 134A",90%,114.72,United Chemists Northside Pharmacy NT,100,100,0,0,0.8,1040,0.0,True,,,26400.0,332480.0,-306080.0,657500,-0.4655,999.0,-2685375.2,18480.0,-357496.4,-0.5437,-3026024.84,34320.0,-269901.6,-0.4105,-2445682.04
-24.1247108,133.0863405,,Wallace Rockhole Health Centre,gp,NT,"Item 131, Item 134A",90%,90.75,Territory Pharmacy Alice Springs,107,107,0,0,0.8,1112,0.0,True,,,28248.0,333773.6,-305525.6,657500,-0.4647,999.0,-2681702.12,19773.6,-357244.15,-0.5433,-3024353.59,36722.4,-269012.71,-0.4091,-2439792.89
-14.2671101,132.8285266,,Manyallaluk Health Centre,gp,NT,Item 131,70%,64.54,Pharmasave Katherine Pharmacy,108,108,0,0,0.8,1123,0.0,True,,,28512.0,333958.4,-305446.4,657500,-0.4646,999.0,-2681177.4,19958.4,-357208.11,-0.5433,-3024114.84,37065.6,-268885.73,-0.409,-2438951.58
-12.249838,136.8926673,,Yirrkala Health Centre,gp,NT,Item 131,85%,19.50,Gove Pharmacy,657,657,0,0,0.8,6832,0.0,True,,,173448.0,435413.6,-261965.6,657500,-0.3984,999.0,-2393103.58,121413.6,-337424.35,-0.5132,-2893041.25,225482.4,-199171.51,-0.3029,-1977073.21
-23.696635,133.8408611,,Larapinta IGA,supermarket,NT,Item 133,65%,3.52,United Chemists Northside Pharmacy NT,26255,26255,5,5,0.2,68263,0.0,False,YES,"Urban fringe: 26,679 pop, 3.5km gap, low competition",1732830.0,1621981.0,110849.0,657500,0.1686,5.93,76909.1,1212981.0,-124568.7,-0.1895,-1482806.41,2252679.0,465391.23,0.7078,2425861.64
-12.5386826,130.7003865,,Belyuen Health Centre,gp,NT,Item 131,70%,17.10,Chemist Warehouse Darwin - Mitchell Street,213,213,0,0,0.8,2215,0.0,True,,,56232.0,353362.4,-297130.4,657500,-0.4519,999.0,-2626081.31,39362.4,-353424.33,-0.5375,-2999046.12,73101.6,-255552.41,-0.3887,-2350614.18
-12.4258458,130.8633895,,Winnellie Shopping Centre,shopping_centre,NT,Item 134,55%,1.99,Chemist Warehouse,122207,50000,10,21,0.2,130000,0.0,False,,,3300000.0,2719000.0,581000.0,657500,0.8837,1.13,3191805.7,2310000.0,-19900.0,-0.0303,-789343.69,4290000.0,1219200.0,1.8543,7420079.19
-14.5388842,132.1748538,,Binjari Health Centre (Bottom Camp),gp,NT,Item 131,85%,17.64,Territory Pharmacy Terrace,500,500,0,0,0.8,5200,0.0,True,,,132000.0,406400.0,-274400.0,657500,-0.4173,999.0,-2475485.34,92400.0,-343082.0,-0.5218,-2930524.96,171600.0,-219108.0,-0.3332,-2109158.65
-14.5521135,132.1827508,,Binjari Health Centre (Top Camp),gp,NT,Item 131,85%,16.15,Territory Pharmacy Terrace,500,500,0,0,0.8,5200,0.0,True,,,132000.0,406400.0,-274400.0,657500,-0.4173,999.0,-2475485.34,92400.0,-343082.0,-0.5218,-2930524.96,171600.0,-219108.0,-0.3332,-2109158.65
-12.4231951,130.8367601,,IGA,supermarket,NT,Item 133,65%,1.18,Blooms The Chemist Parap,122207,50000,10,21,0.2,130000,0.0,False,,,3300000.0,2719000.0,581000.0,657500,0.8837,1.13,3191805.7,2310000.0,-19900.0,-0.0303,-789343.69,4290000.0,1219200.0,1.8543,7420079.19
-12.3805,130.8825,,Casuarina Square,shopping_centre,NT,Item 132,85%,0.52,PharmaSave,12931,12931,12,18,0.2,33620,0.0,False,,,853446.0,911412.2,-57966.2,657500,-0.0882,999.0,-1041544.1,597412.2,-244604.62,-0.372,-2278081.69,1109479.8,127907.53,0.1945,189927.14
-23.6960618,133.8900884,,IGA East Side,supermarket,NT,Item 133,65%,0.63,Priceline Pharmacy Alice Springs,26255,26255,5,5,0.2,68263,0.0,False,,,1732830.0,1621981.0,110849.0,657500,0.1686,5.93,76909.1,1212981.0,-124568.7,-0.1895,-1482806.41,2252679.0,465391.23,0.7078,2425861.64
-12.4634,130.8456,"McMinn Street, Darwin City, Darwin, City of Darwin, Northern Territory, 0800, Australia",Darwin Medical Centre,medical_centre,NT,Item 136,95%,0.38,Blooms The Chemist Darwin Galleria,122207,50000,8,12,0.2,130000,8.0,False,,,3600000.0,2929000.0,671000.0,657500,1.0205,0.98,3788083.69,2520000.0,21050.0,0.032,-518037.2,4680000.0,1363500.0,2.0738,8376111.57
-12.3574419,130.8819161,,Darwin Private Hospital,hospital,NT,Item 135,55%,0.24,Territory Pharmacy Northpharm,7896,7896,10,15,0.2,20529,0.0,False,,,521136.0,678795.2,-157659.2,657500,-0.2398,999.0,-1702041.24,364795.2,-289964.94,-0.441,-2578607.89,677476.8,-31933.58,-0.0486,-869069.93
-12.4875,130.9836,"Minorelli Court, Gray, Palmerston, City of Palmerston, Northern Territory, 0830, Australia",Palmerston Medical Centre,medical_centre,NT,Item 136,95%,0.48,Territory Pharmacy Palmerston,9567,9567,14,19,0.2,24874,8.0,False,YES,NT Growth Area - Palmerston,789277.5,866494.25,-77216.75,657500,-0.1174,999.0,-1169084.98,552494.25,-253363.62,-0.3853,-2336112.79,1026060.75,97042.48,0.1476,-14563.4
-12.4815653,130.9849839,,Coles,supermarket,NT,Item 133,75%,0.14,Unknown Pharmacy,6261,6261,14,19,0.2,16278,0.0,False,,,413226.0,603258.2,-190032.2,657500,-0.289,999.0,-1916522.43,289258.2,-304694.65,-0.4634,-2676196.83,537193.8,-83838.29,-0.1275,-1212954.77
-22.6129306,135.0364487,,Macdonald Downs Station Store,supermarket,NT,"Item 131, Item 134A",90%,168.42,United Chemists Northside Pharmacy NT,500,500,0,0,0.8,5200,0.0,True,,,132000.0,406400.0,-274400.0,657500,-0.4173,999.0,-2475485.34,92400.0,-343082.0,-0.5218,-2930524.96,171600.0,-219108.0,-0.3332,-2109158.65
-15.7661619,130.0397629,,Bulla Health Centre,gp,NT,"Item 131, Item 134A",90%,139.08,Amcal+ Pharmacy Kununurra,500,500,0,0,0.8,5200,0.0,True,,,132000.0,406400.0,-274400.0,657500,-0.4173,999.0,-2475485.34,92400.0,-343082.0,-0.5218,-2930524.96,171600.0,-219108.0,-0.3332,-2109158.65
-14.7097833,134.5641539,,Urapunga Health Centre,gp,NT,"Item 131, Item 134A",90%,248.83,Pharmasave Katherine Pharmacy,500,500,0,0,0.8,5200,0.0,True,,,132000.0,406400.0,-274400.0,657500,-0.4173,999.0,-2475485.34,92400.0,-343082.0,-0.5218,-2930524.96,171600.0,-219108.0,-0.3332,-2109158.65
-14.954954,133.3025927,,Jilkminggan Health Centre,gp,NT,"Item 131, Item 134A",90%,124.08,Pharmasave Katherine Pharmacy,500,500,0,0,0.8,5200,0.0,True,,,132000.0,406400.0,-274400.0,657500,-0.4173,999.0,-2475485.34,92400.0,-343082.0,-0.5218,-2930524.96,171600.0,-219108.0,-0.3332,-2109158.65
-12.7178009,130.3497842,,The Lodge of Dundee,supermarket,NT,Item 131,70%,60.03,Chemist Warehouse Darwin - Mitchell Street,500,500,0,0,0.8,5200,0.0,True,,,132000.0,406400.0,-274400.0,657500,-0.4173,999.0,-2475485.34,92400.0,-343082.0,-0.5218,-2930524.96,171600.0,-219108.0,-0.3332,-2109158.65
